From Date,To Date,PM2.5,PM10,NO,NO2,Nox,NH3,SO2,CO,Ozone,Benzene,Toluene,RH,WD,SR,BP,AT,Xylene,TOT-RF
2019-04-13,2019-04-14 00:00:00,45.21,168.39,3.77,51.32,30.31,21.92,33.67,0.37,42.23,,,41.59,94.34,222.19,986.89,29.41,,0.0
2019-04-14,2019-04-15 00:00:00,43.74,179.1,2.18,52.58,29.78,22.07,34.09,0.34,36.11,,,42.75,85.55,219.9,986.61,29.29,,0.0
2019-04-15,2019-04-16 00:00:00,43.38,184.93,5.52,58.05,35.38,22.84,44.94,0.46,36.31,,,33.92,145.0,234.33,984.52,32.16,,0.0
2019-04-16,2019-04-17 00:00:00,34.83,141.36,1.67,39.4,22.32,20.21,22.48,0.33,48.64,,,56.6,161.6,112.28,987.95,25.33,,1.0
2019-04-17,2019-04-18 00:00:00,28.72,66.38,1.76,36.59,20.91,18.31,22.63,0.37,41.39,,,67.06,164.89,159.53,989.15,22.64,,2.0
2019-04-18,2019-04-19 00:00:00,40.93,97.21,3.62,39.14,23.76,18.27,21.3,0.41,47.29,,,62.57,124.61,225.81,989.83,23.47,,0.0
2019-04-19,2019-04-20 00:00:00,63.77,165.68,10.76,59.04,40.17,20.72,44.92,0.55,41.58,,,50.35,199.44,209.27,987.24,25.48,,0.0
2019-04-20,2019-04-21 00:00:00,107.31,227.71,6.42,60.48,37.45,19.99,57.93,0.66,53.54,,,43.72,240.59,220.47,984.71,27.39,,0.0
2019-04-21,2019-04-22 00:00:00,120.27,297.62,23.85,60.4,51.58,20.18,46.6,0.9,50.07,,,41.59,164.5,206.1,982.98,29.11,,0.0
2019-04-22,2019-04-23 00:00:00,88.83,239.12,7.11,58.53,36.97,21.84,41.85,0.75,53.62,,,42.8,108.6,214.39,983.04,30.32,,0.0
2019-04-23,2019-04-24 00:00:00,94.02,277.04,20.4,63.42,50.35,23.6,42.34,0.85,57.25,,,39.29,126.3,219.03,983.95,32.33,,0.0
2019-04-24,2019-04-25 00:00:00,112.7,346.23,1.74,58.38,32.71,27.43,46.46,0.92,83.4,,,45.67,122.11,185.49,985.09,32.81,,0.0
2019-04-25,2019-04-26 00:00:00,80.24,262.59,2.05,57.04,31.99,26.06,32.01,0.67,75.68,,,48.42,124.74,179.13,985.1,31.88,,0.0
2019-04-26,2019-04-27 00:00:00,80.48,268.29,9.17,61.56,40.36,22.71,39.97,0.53,41.25,,,35.85,82.49,207.25,984.74,32.18,,0.0
2019-04-27,2019-04-28 00:00:00,55.59,276.17,2.26,49.25,28.03,22.55,40.43,0.32,46.53,,,27.93,105.06,274.77,984.59,32.58,,0.0
2019-04-28,2019-04-29 00:00:00,,,,,,,,,,,,,,,,,,0.0
2019-04-29,2019-04-30 00:00:00,,,,,,,,,,,,,,,,,,0.0
2019-04-30,2019-05-01 00:00:00,,,,,,,,,,,,,,,,,,0.0
2019-05-01,2019-05-02 00:00:00,,,,,,,,,,,,,,,,,,0.0
2019-05-02,2019-05-03 00:00:00,,,,,,,,,,,,,,,,,,0.0
2019-05-03,2019-05-04 00:00:00,,,,,,,,,,,,,,,,,,0.0
2019-05-04,2019-05-05 00:00:00,,,,,,,,,,,,,,,,,,0.0
2019-05-05,2019-05-06 00:00:00,,,,,,,,,,,,,,,,,,0.0
2019-05-06,2019-05-07 00:00:00,,,,,,,,,,,,,,,,,,0.0
2019-05-07,2019-05-08 00:00:00,91.05,378.44,12.05,52.98,37.53,18.14,54.74,0.89,43.07,,,18.2,187.27,191.51,980.0,35.55,,0.0
2019-05-08,2019-05-09 00:00:00,184.67,480.97,28.16,58.2,53.91,22.27,59.36,1.22,38.9,,,22.3,176.72,220.06,980.65,33.63,,0.0
2019-05-09,2019-05-10 00:00:00,158.45,441.14,8.99,55.12,36.42,23.33,52.48,0.99,44.98,,,19.79,257.08,209.63,979.89,34.49,,0.0
2019-05-10,2019-05-11 00:00:00,93.2,371.44,1.91,29.06,16.94,19.75,35.04,0.61,51.04,,,19.71,235.84,210.98,980.98,35.13,,0.0
2019-05-11,2019-05-12 00:00:00,105.47,270.7,7.73,41.7,28.58,22.59,45.99,0.75,54.36,,,31.88,143.19,205.95,983.52,31.93,,0.0
2019-05-12,2019-05-13 00:00:00,157.66,353.39,1.8,42.8,23.98,22.26,34.46,0.75,53.11,,,32.28,169.92,200.36,983.19,31.89,,0.0
2019-05-13,2019-05-14 00:00:00,133.36,334.23,3.05,42.07,25.08,23.95,61.5,0.86,65.16,,,39.13,127.15,158.29,981.96,31.04,,0.5
2019-05-14,2019-05-15 00:00:00,57.18,111.43,1.68,43.01,24.07,25.81,25.66,0.54,51.69,,,48.49,116.77,227.61,982.94,29.21,,0.0
2019-05-15,2019-05-16 00:00:00,82.55,158.71,2.56,62.47,35.39,29.64,33.74,0.69,27.09,,,63.84,88.13,180.32,984.22,27.35,,9.5
2019-05-16,2019-05-17 00:00:00,69.84,187.5,10.05,66.47,43.53,26.78,31.13,0.63,40.23,,,55.35,193.55,178.41,984.97,28.72,,1.0
2019-05-17,2019-05-18 00:00:00,81.14,310.1,16.84,56.69,43.88,25.21,30.66,0.61,34.97,,,62.28,163.7,191.22,984.61,27.31,,6.5
2019-05-18,2019-05-19 00:00:00,39.57,96.48,2.12,43.62,25.06,21.7,29.13,0.39,48.2,,,62.93,227.22,259.15,984.57,27.42,,0.5
2019-05-19,2019-05-20 00:00:00,78.36,169.21,1.78,44.93,25.25,18.84,40.27,0.6,55.39,,,42.94,251.71,245.13,984.65,30.95,,0.0
2019-05-20,2019-05-21 00:00:00,102.28,289.54,12.98,52.65,38.66,17.13,43.85,0.69,43.97,,,36.26,260.23,243.16,984.9,32.33,,0.0
2019-05-21,2019-05-22 00:00:00,79.84,220.16,3.82,39.48,24.66,16.38,41.37,0.58,47.06,,,31.42,243.51,237.16,983.51,34.11,,0.0
2019-05-22,2019-05-23 00:00:00,69.45,252.33,14.22,48.84,37.55,16.29,40.74,,32.3,,,37.69,210.43,164.47,981.94,32.63,,0.0
2019-05-23,2019-05-24 00:00:00,121.02,324.02,18.33,48.8,40.9,17.7,55.59,0.62,50.13,,,49.41,190.56,175.98,981.25,31.27,,17.5
2019-05-24,2019-05-25 00:00:00,42.9,122.85,9.49,65.95,42.77,26.18,28.18,0.56,22.16,,,65.28,193.15,214.28,983.07,28.12,,0.5
2019-05-25,2019-05-26 00:00:00,36.5,111.15,1.75,37.63,21.44,19.08,29.38,0.36,44.57,,,44.2,258.3,275.3,982.43,31.34,,0.0
2019-05-26,2019-05-27 00:00:00,59.17,153.48,1.83,37.32,21.34,16.0,44.74,0.46,51.14,,,35.43,256.98,276.48,980.85,31.99,,0.0
2019-05-27,2019-05-28 00:00:00,91.0,211.25,5.78,43.45,27.82,15.7,47.09,0.55,47.06,,,29.43,241.03,269.7,980.49,33.48,,0.0
2019-05-28,2019-05-29 00:00:00,44.7,206.48,8.23,42.79,29.45,15.37,41.31,0.55,52.85,,,22.09,247.23,276.79,980.05,34.12,,0.0
2019-05-29,2019-05-30 00:00:00,88.08,237.58,7.33,49.92,32.58,16.43,53.57,0.66,50.53,,,25.02,244.42,256.88,978.57,34.8,,0.0
2019-05-30,2019-05-31 00:00:00,109.17,305.86,17.31,48.35,40.06,17.74,59.6,0.76,44.17,,,23.25,222.22,257.86,977.29,36.68,,0.0
2019-05-31,2019-06-01 00:00:00,85.21,373.64,17.37,40.04,35.19,17.82,49.75,0.74,55.85,,,25.76,138.72,229.18,977.59,36.34,,0.0
2019-06-01,2019-06-02 00:00:00,113.26,327.48,14.5,48.27,37.59,24.69,55.46,1.01,61.73,,,42.3,67.0,226.72,977.82,34.67,,0.0
2019-06-02,2019-06-03 00:00:00,75.2,210.97,1.61,43.99,24.71,28.52,36.04,0.76,63.51,,,50.48,72.64,221.75,977.99,35.45,,0.0
2019-06-03,2019-06-04 00:00:00,62.92,319.75,1.63,39.27,22.21,23.23,40.98,0.61,60.27,,,46.67,76.16,218.25,978.63,34.11,,0.0
2019-06-04,2019-06-05 00:00:00,54.68,168.39,1.52,30.02,17.22,17.66,37.17,0.59,72.36,,,46.97,75.87,228.98,979.05,34.34,,0.0
2019-06-05,2019-06-06 00:00:00,86.6,224.62,4.36,42.72,26.28,19.71,41.96,0.97,56.68,,,47.17,69.1,201.68,978.29,35.2,,0.0
2019-06-06,2019-06-07 00:00:00,69.23,268.73,3.21,41.63,24.9,17.33,35.88,0.72,62.2,,,39.38,109.57,221.36,978.74,35.42,,0.0
2019-06-07,2019-06-08 00:00:00,58.46,139.85,1.61,34.52,19.53,15.36,36.16,1.96,62.9,,,50.91,70.61,234.75,981.64,32.35,,0.0
2019-06-08,2019-06-09 00:00:00,85.58,261.33,11.6,68.98,46.67,17.73,10.08,0.47,60.86,,,42.57,112.14,232.56,979.87,35.45,,0.0
2019-06-09,2019-06-10 00:00:00,104.1,290.88,31.91,68.7,62.52,33.7,13.72,0.68,61.45,,,34.93,72.61,221.23,977.18,35.33,,0.0
2019-06-10,2019-06-11 00:00:00,77.36,285.94,23.32,66.1,54.1,28.12,10.67,0.69,43.02,,,27.91,193.67,204.8,974.39,37.23,,0.0
2019-06-11,2019-06-12 00:00:00,95.06,436.87,13.17,44.53,35.35,19.71,11.39,0.59,28.81,,,24.1,175.21,192.62,974.59,37.45,,0.0
2019-06-12,2019-06-13 00:00:00,53.1,232.11,1.8,27.47,16.08,14.16,9.55,0.29,61.81,,,40.75,96.52,221.59,977.49,34.28,,0.0
2019-06-13,2019-06-14 00:00:00,49.17,173.99,2.22,36.16,21.05,17.59,10.76,0.43,52.61,,,43.31,171.25,232.17,977.59,35.16,,0.0
2019-06-14,2019-06-15 00:00:00,55.27,215.26,3.23,37.73,22.74,10.65,10.66,0.43,55.26,,,28.92,240.0,251.67,976.49,36.43,,0.0
2019-06-15,2019-06-16 00:00:00,75.75,287.12,6.59,30.81,21.8,9.09,11.84,0.45,53.85,,,22.34,236.48,239.88,976.07,37.23,,0.0
2019-06-16,2019-06-17 00:00:00,36.22,173.0,1.55,18.36,11.03,8.61,9.77,0.27,43.18,,,44.18,260.36,161.28,978.35,32.73,,0.0
2019-06-17,2019-06-18 00:00:00,36.2,135.44,1.66,22.01,13.05,13.73,9.76,0.29,41.1,,,46.37,238.53,134.9,977.88,31.1,,2.0
2019-06-18,2019-06-19 00:00:00,31.02,52.92,2.54,32.07,19.01,14.25,8.95,0.35,46.72,,,71.39,228.93,170.05,979.85,26.43,,33.0
2019-06-19,2019-06-20 00:00:00,68.58,193.43,3.8,49.05,29.29,17.55,11.28,0.44,50.9,,,59.86,97.12,247.57,978.7,30.5,,0.0
2019-06-20,2019-06-21 00:00:00,44.24,129.31,2.91,43.21,25.23,11.86,9.53,0.46,76.82,,,55.3,107.62,252.65,979.75,31.62,,0.0
2019-06-21,2019-06-22 00:00:00,83.97,188.97,2.11,48.24,27.33,12.0,11.69,0.69,61.14,,,55.26,99.7,191.26,979.69,32.94,,0.0
2019-06-22,2019-06-23 00:00:00,59.62,172.47,5.46,50.16,31.2,12.94,10.05,0.58,58.23,,,47.62,188.92,248.61,979.03,33.8,,0.0
2019-06-23,2019-06-24 00:00:00,45.97,129.76,1.66,20.17,12.05,14.42,9.96,0.37,37.45,,,56.39,74.63,241.04,979.3,33.54,,0.0
2019-06-24,2019-06-25 00:00:00,28.69,60.47,2.06,71.54,39.78,36.71,10.55,0.37,22.45,,,68.36,72.73,163.06,981.27,30.26,,0.0
2019-06-25,2019-06-26 00:00:00,54.34,90.68,1.92,39.51,22.56,39.92,12.52,1.33,31.67,,,65.95,57.63,217.97,980.52,32.04,,0.0
2019-06-26,2019-06-27 00:00:00,68.41,139.83,1.91,40.14,22.79,,11.96,3.18,35.83,,,54.79,174.74,185.87,977.37,34.83,,0.0
2019-06-27,2019-06-28 00:00:00,58.33,277.33,5.88,52.81,32.87,40.81,10.91,1.85,38.74,,,48.35,244.82,200.85,975.55,33.85,,0.0
2019-06-28,2019-06-29 00:00:00,62.9,266.23,5.4,36.73,24.48,22.34,13.18,0.5,30.6,,,43.09,212.36,222.83,974.5,34.78,,0.0
2019-06-29,2019-06-30 00:00:00,57.86,323.25,5.39,32.23,21.45,,11.57,0.54,26.67,,,39.92,211.75,228.31,973.73,36.21,,0.0
2019-06-30,2019-07-01 00:00:00,54.88,227.17,12.78,36.38,29.77,3.55,9.59,1.15,25.97,,,45.1,176.03,230.46,974.24,35.57,,0.0
2019-07-01,2019-07-02 00:00:00,56.02,178.0,1.81,35.34,20.27,8.3,10.09,0.51,40.3,,,45.09,142.86,230.76,975.5,35.12,,0.0
2019-07-02,2019-07-03 00:00:00,62.62,211.62,1.39,35.15,19.84,18.74,8.68,0.55,47.78,,,52.15,161.12,201.43,976.64,34.36,,0.0
2019-07-03,2019-07-04 00:00:00,47.27,120.79,1.19,38.9,21.67,9.49,8.66,0.53,34.37,,,57.02,64.93,176.24,977.03,34.3,,0.0
2019-07-04,2019-07-05 00:00:00,38.31,71.02,1.7,37.76,21.47,20.51,10.92,0.56,17.82,,,78.61,111.02,88.95,976.09,30.16,,3.0
2019-07-05,2019-07-06 00:00:00,46.96,76.0,2.67,49.93,28.92,56.83,23.95,0.68,26.12,1.85,19.58,77.87,173.75,148.48,974.29,30.35,2.47,0.0
2019-07-06,2019-07-07 00:00:00,42.46,73.51,3.09,49.94,29.11,55.09,22.36,0.58,41.19,1.57,14.94,67.69,70.9,222.9,973.01,32.0,1.11,0.0
2019-07-07,2019-07-08 00:00:00,45.94,73.17,1.13,32.93,18.43,54.02,22.9,0.54,45.35,1.22,14.73,68.76,116.15,174.38,973.78,32.07,0.46,0.0
2019-07-08,2019-07-09 00:00:00,53.93,145.2,3.31,44.27,26.24,34.58,19.11,0.68,46.1,1.3,18.25,64.95,120.71,165.71,973.99,32.59,0.73,0.0
2019-07-09,2019-07-10 00:00:00,45.85,111.31,2.06,43.73,25.06,22.89,15.51,0.54,28.64,1.13,18.24,75.18,112.88,106.33,973.97,30.23,0.99,0.0
2019-07-10,2019-07-11 00:00:00,77.72,385.88,1.62,43.24,24.17,26.58,19.66,1.62,30.36,0.93,19.63,64.4,126.82,196.63,972.97,33.65,0.76,0.0
2019-07-11,2019-07-12 00:00:00,73.27,380.14,1.47,29.8,17.05,25.9,16.07,0.51,23.56,0.51,8.48,58.42,139.32,169.01,973.37,34.08,0.36,0.0
2019-07-12,2019-07-13 00:00:00,84.47,386.86,1.42,38.82,21.73,41.69,12.89,0.58,18.93,0.12,11.79,66.05,129.14,169.55,975.7,33.48,0.04,0.0
2019-07-13,2019-07-14 00:00:00,56.31,343.47,0.9,26.6,14.81,21.87,12.89,0.65,29.57,0.42,10.09,53.07,151.59,214.2,976.07,35.28,0.2,0.0
2019-07-14,2019-07-15 00:00:00,46.52,229.13,1.02,26.38,15.01,35.95,12.0,0.53,25.41,0.27,7.02,58.83,135.62,162.97,975.41,32.29,0.09,0.0
2019-07-15,2019-07-16 00:00:00,30.23,91.69,1.41,28.67,16.45,25.22,12.92,0.68,25.64,0.33,7.03,80.81,92.51,109.35,975.51,27.61,0.16,12.5
2019-07-16,2019-07-17 00:00:00,24.92,39.0,1.08,25.44,14.36,19.65,11.77,0.84,32.17,0.38,7.55,84.9,90.55,101.6,978.88,26.52,0.36,1.5
2019-07-17,2019-07-18 00:00:00,25.12,38.19,1.13,23.99,13.76,16.7,10.73,0.85,37.65,0.26,28.57,89.74,166.78,114.1,979.84,26.47,0.49,29.0
2019-07-18,2019-07-19 00:00:00,31.85,59.65,1.49,35.4,20.04,19.09,11.74,0.78,42.59,0.6,22.59,85.64,139.32,154.84,979.46,27.62,1.17,5.0
2019-07-19,2019-07-20 00:00:00,71.62,137.4,2.72,41.0,23.85,22.9,20.88,0.99,75.63,1.04,27.66,77.11,76.59,199.56,979.56,30.6,1.65,16.5
2019-07-20,2019-07-21 00:00:00,43.54,82.96,1.69,47.07,26.44,27.98,11.65,0.67,23.67,0.3,18.65,84.21,81.54,113.88,980.35,29.64,0.98,12.5
2019-07-21,2019-07-22 00:00:00,52.95,82.57,2.39,43.95,25.33,18.41,10.94,2.07,22.27,0.24,16.99,88.37,68.8,150.16,979.62,29.15,0.77,8.0
2019-07-22,2019-07-23 00:00:00,54.46,82.11,1.88,46.8,26.24,28.24,10.57,2.01,26.45,0.17,10.75,86.29,58.97,169.25,978.76,30.1,0.43,6.0
2019-07-23,2019-07-24 00:00:00,51.4,80.51,1.49,68.08,37.45,34.34,9.9,2.16,22.68,0.04,8.15,75.02,104.84,234.8,977.32,33.11,0.31,0.0
2019-07-24,2019-07-25 00:00:00,63.12,148.24,2.47,66.36,37.3,45.34,11.24,0.92,31.47,0.38,24.06,76.42,121.28,147.0,975.77,31.83,0.43,0.5
2019-07-25,2019-07-26 00:00:00,19.65,43.88,1.7,55.94,31.06,64.8,10.11,0.76,17.94,0.14,11.3,85.22,117.79,58.69,977.71,28.16,0.61,0.0
2019-07-26,2019-07-27 00:00:00,33.92,44.42,1.29,39.0,21.97,31.15,12.68,0.58,27.13,0.66,15.05,89.13,61.31,118.67,976.02,27.96,1.0,3.5
2019-07-27,2019-07-28 00:00:00,25.1,20.37,1.22,26.97,15.34,21.71,9.88,0.66,24.31,0.57,10.33,93.77,55.83,96.12,976.02,27.4,0.61,21.5
2019-07-28,2019-07-29 00:00:00,21.49,25.31,1.26,28.1,15.98,22.57,11.39,0.58,21.81,0.43,7.96,82.81,61.78,168.39,977.87,29.63,0.54,0.0
2019-07-29,2019-07-30 00:00:00,20.45,29.83,1.21,37.6,21.19,30.12,12.74,0.61,24.84,0.51,7.67,77.78,57.12,179.52,979.3,30.62,0.28,0.0
2019-07-30,2019-07-31 00:00:00,24.24,36.78,1.29,44.87,25.27,34.26,11.55,0.68,23.48,0.49,6.59,79.66,51.57,165.62,978.9,30.29,0.48,0.0
2019-07-31,2019-08-01 00:00:00,27.06,44.46,1.13,40.35,22.38,30.85,11.33,0.58,27.15,0.48,6.2,80.78,58.51,136.26,978.2,30.33,0.26,0.0
2019-08-01,2019-08-02 00:00:00,35.31,70.83,1.5,44.38,24.83,32.47,13.84,0.82,35.07,0.62,9.92,76.82,60.91,223.55,977.56,31.57,0.51,0.0
2019-08-02,2019-08-03 00:00:00,20.92,54.48,1.59,50.71,28.28,35.37,11.17,0.66,25.41,0.44,11.86,84.4,97.0,130.29,976.7,29.74,0.44,0.0
2019-08-03,2019-08-04 00:00:00,27.75,38.85,1.49,44.3,24.7,31.32,10.19,0.81,17.06,0.29,9.83,90.69,68.11,119.63,976.69,28.48,0.34,1.0
2019-08-04,2019-08-05 00:00:00,35.83,50.62,1.47,48.62,27.19,34.99,12.66,0.74,21.62,0.06,8.69,84.19,86.7,193.04,975.64,30.24,0.42,0.0
2019-08-05,2019-08-06 00:00:00,56.84,89.19,4.16,67.05,39.05,37.49,14.96,0.94,34.95,0.22,19.18,87.28,77.28,150.34,974.0,30.24,0.45,14.5
2019-08-06,2019-08-07 00:00:00,52.33,82.16,4.54,76.61,44.49,47.97,10.56,0.95,6.14,0.15,16.81,97.85,65.48,8.58,974.06,27.72,0.4,33.5
2019-08-07,2019-08-08 00:00:00,24.43,31.26,2.88,45.44,26.52,31.05,12.32,0.53,19.53,0.09,8.6,83.14,84.44,177.89,974.29,29.97,0.85,0.0
2019-08-08,2019-08-09 00:00:00,22.73,34.9,1.51,32.43,18.48,24.38,12.83,0.7,30.73,0.18,7.41,76.45,64.61,236.04,974.03,32.1,0.43,0.0
2019-08-09,2019-08-10 00:00:00,10.91,23.6,0.99,24.37,13.63,22.72,11.54,2.49,28.18,0.01,4.75,70.84,73.59,194.49,976.16,31.03,0.1,0.0
2019-08-10,2019-08-11 00:00:00,19.48,30.59,1.29,25.52,14.57,20.47,12.76,1.03,34.09,0.04,8.95,81.06,77.32,135.83,977.01,29.78,0.53,0.0
2019-08-11,2019-08-12 00:00:00,30.68,53.88,1.38,41.65,23.71,29.52,13.08,2.07,34.82,0.03,14.84,76.81,100.71,179.96,978.24,31.21,1.03,0.0
2019-08-12,2019-08-13 00:00:00,22.93,50.46,1.75,47.17,26.52,30.52,11.88,1.39,22.42,0.03,15.16,79.39,181.76,132.49,978.16,30.81,0.98,0.0
2019-08-13,2019-08-14 00:00:00,23.09,42.67,3.34,47.47,28.08,30.12,10.98,1.24,16.82,0.06,13.67,82.02,189.95,150.9,978.52,30.33,1.46,0.0
2019-08-14,2019-08-15 00:00:00,25.16,33.71,2.17,38.19,22.08,26.42,11.51,0.94,30.36,0.22,21.65,85.74,106.59,169.15,979.88,29.7,1.26,7.5
2019-08-15,2019-08-16 00:00:00,19.55,33.13,1.44,34.02,19.27,26.95,10.42,0.72,25.19,0.42,14.27,81.56,68.81,207.71,979.64,30.43,0.92,6.5
2019-08-16,2019-08-17 00:00:00,12.49,17.51,1.03,18.31,10.62,16.66,10.61,0.6,30.26,0.08,5.71,77.44,68.64,189.85,977.92,29.56,0.08,0.0
2019-08-17,2019-08-18 00:00:00,9.84,10.04,1.39,17.87,10.65,14.8,10.05,0.67,15.47,0.21,8.35,92.52,86.23,74.59,977.32,27.0,0.56,7.5
2019-08-18,2019-08-19 00:00:00,13.26,14.46,1.33,17.46,10.45,15.33,10.52,0.79,14.41,0.29,16.21,91.37,157.12,75.87,980.78,26.92,0.66,44.0
2019-08-19,2019-08-20 00:00:00,35.32,53.42,3.82,27.37,17.56,22.18,10.39,0.79,22.36,0.71,15.88,83.47,101.42,176.06,982.81,29.3,1.77,0.0
2019-08-20,2019-08-21 00:00:00,34.67,67.54,4.57,34.88,22.26,26.75,11.71,0.77,25.36,1.76,11.87,78.1,211.45,211.23,982.21,30.21,2.96,0.0
2019-08-21,2019-08-22 00:00:00,45.73,106.57,4.27,37.95,23.67,27.31,10.48,0.79,16.46,7.48,13.23,76.59,225.96,228.17,980.74,30.89,10.18,0.0
2019-08-22,2019-08-23 00:00:00,49.18,114.63,9.42,72.98,46.49,36.79,10.08,0.9,13.45,1.37,10.3,80.4,158.3,149.8,981.18,29.15,2.34,1.0
2019-08-23,2019-08-24 00:00:00,53.38,126.73,19.66,65.11,50.84,31.92,10.96,1.04,18.48,1.35,13.38,74.59,131.76,208.29,980.79,31.04,2.46,0.0
2019-08-24,2019-08-25 00:00:00,54.62,110.35,8.6,55.09,36.31,30.04,10.9,0.81,20.02,0.81,9.06,81.66,80.91,109.21,981.14,29.76,1.58,0.0
2019-08-25,2019-08-26 00:00:00,51.33,79.23,1.95,48.77,27.38,26.46,12.23,0.92,20.74,0.84,7.41,85.56,73.07,147.53,981.87,28.42,1.19,42.0
2019-08-26,2019-08-27 00:00:00,16.25,33.54,1.42,29.73,16.97,18.39,10.77,0.65,20.02,0.38,5.34,79.91,65.0,212.44,981.41,29.91,0.66,0.0
2019-08-27,2019-08-28 00:00:00,30.82,54.5,2.43,26.97,16.21,18.9,11.24,0.75,18.28,0.52,5.43,77.52,55.64,207.59,980.43,31.24,0.58,0.0
2019-08-28,2019-08-29 00:00:00,33.67,62.74,1.84,34.52,19.86,21.45,12.31,0.71,31.83,1.97,7.84,75.61,55.49,207.27,981.46,32.02,4.13,0.0
2019-08-29,2019-08-30 00:00:00,33.91,70.42,1.48,32.17,18.26,23.12,12.14,0.86,35.42,0.0,14.37,72.93,61.79,213.04,982.44,32.26,2.02,0.0
2019-08-30,2019-08-31 00:00:00,39.12,78.58,1.47,36.68,20.71,24.4,12.34,0.82,32.66,0.49,21.5,75.59,132.01,213.64,979.98,31.73,2.78,0.0
2019-08-31,2019-09-01 00:00:00,53.73,98.66,2.06,34.71,20.15,23.93,10.15,0.89,35.4,1.25,30.82,79.82,168.88,128.21,977.94,31.14,3.95,0.0
2019-09-01,2019-09-02 00:00:00,36.83,67.0,1.47,42.67,23.91,27.69,9.99,0.74,24.67,0.94,22.87,85.3,58.98,46.8,979.57,28.79,3.08,3.0
2019-09-02,2019-09-03 00:00:00,38.14,64.72,1.67,35.96,20.49,24.28,10.77,0.68,33.7,0.83,17.33,77.75,70.53,211.85,980.27,31.06,2.36,0.0
2019-09-03,2019-09-04 00:00:00,70.79,131.21,3.88,39.97,24.33,30.68,12.72,0.89,30.84,0.85,27.32,79.36,69.44,135.73,979.17,31.29,3.36,0.0
2019-09-04,2019-09-05 00:00:00,55.9,112.0,2.59,40.2,23.49,27.67,12.32,0.85,27.89,1.12,29.98,83.33,64.39,152.1,978.84,30.5,3.95,0.0
2019-09-05,2019-09-06 00:00:00,31.07,62.02,1.42,36.15,20.39,23.47,11.5,0.76,21.95,0.83,26.33,80.81,63.54,183.46,978.97,30.67,2.41,0.0
2019-09-06,2019-09-07 00:00:00,32.03,78.56,2.37,40.05,23.25,21.87,12.25,0.69,28.62,1.45,32.63,77.62,88.55,178.53,977.99,31.24,5.03,0.0
2019-09-07,2019-09-08 00:00:00,34.08,73.91,2.72,41.0,23.9,21.98,10.86,0.82,40.9,1.07,28.18,78.81,79.94,143.46,978.65,30.54,6.45,0.0
2019-09-08,2019-09-09 00:00:00,25.23,44.67,1.28,26.26,15.01,18.22,11.29,0.56,22.5,0.38,16.68,79.82,109.11,180.57,980.28,30.46,1.22,0.0
2019-09-09,2019-09-10 00:00:00,51.59,100.96,1.47,29.55,16.84,26.1,13.43,0.71,32.8,0.32,16.04,74.77,154.6,169.96,978.84,31.21,1.08,0.0
2019-09-10,2019-09-11 00:00:00,51.48,93.81,3.22,32.47,19.9,27.55,10.91,0.77,34.86,0.62,15.92,71.5,93.74,196.35,978.42,31.35,1.83,0.0
2019-09-11,2019-09-12 00:00:00,74.12,147.5,2.32,39.33,22.67,29.99,11.67,1.06,49.9,0.27,20.06,72.31,62.49,170.28,979.66,32.15,3.05,0.0
2019-09-12,2019-09-13 00:00:00,51.23,106.4,1.63,45.64,25.6,30.83,10.0,0.7,33.64,0.14,20.68,76.15,69.7,141.49,981.08,31.45,2.55,0.0
2019-09-13,2019-09-14 00:00:00,32.65,71.94,1.35,36.5,20.52,22.95,11.28,0.72,33.62,0.38,18.27,72.41,65.1,187.12,982.07,31.51,1.53,0.0
2019-09-14,2019-09-15 00:00:00,23.83,48.53,1.24,26.55,15.13,19.32,10.08,0.67,29.0,0.3,12.5,72.03,66.52,175.49,982.86,30.47,1.0,0.0
2019-09-15,2019-09-16 00:00:00,31.23,52.12,1.47,27.2,15.67,18.5,9.44,0.65,20.35,0.22,9.55,80.82,66.57,113.65,982.72,29.38,0.8,2.0
2019-09-16,2019-09-17 00:00:00,51.09,100.8,6.48,36.65,24.77,28.37,10.17,0.84,37.91,0.16,19.56,75.88,100.6,162.03,981.39,30.56,2.15,0.0
2019-09-17,2019-09-18 00:00:00,52.34,105.14,1.98,34.94,20.19,26.1,10.21,0.72,45.46,0.61,18.75,71.76,78.08,178.7,982.29,30.62,1.8,0.0
2019-09-18,2019-09-19 00:00:00,31.34,69.82,1.23,30.02,16.97,20.75,13.93,0.54,41.66,1.15,18.49,68.07,70.75,185.46,986.33,29.61,1.64,0.0
2019-09-19,2019-09-20 00:00:00,17.68,41.04,1.04,20.79,11.9,16.68,13.7,0.5,29.85,0.6,16.21,73.27,66.24,140.63,988.56,28.12,0.72,0.0
2019-09-20,2019-09-21 00:00:00,40.37,81.34,1.73,30.83,17.81,22.51,16.37,0.66,40.32,1.48,18.25,74.12,57.85,153.15,986.76,28.5,1.21,0.0
2019-09-21,2019-09-22 00:00:00,61.03,102.41,5.67,38.2,25.1,27.2,14.3,0.82,35.22,1.25,26.87,76.17,104.19,160.22,985.74,28.84,4.67,0.0
2019-09-22,2019-09-23 00:00:00,29.44,49.49,4.51,46.77,28.84,29.69,10.37,0.56,21.06,2.48,21.55,84.24,69.57,111.83,987.56,25.61,4.19,0.0
